Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[02:31:39.224],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.50,0.94,1.55,4000.00
[02:31:39.224],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.50,0.94,1.55,4000.00
[02:31:39.258],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.50,0.94,1.55,4000.00
[02:31:39.259],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.30,0.84,1.58,4000.00
[02:31:39.259],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.30,0.84,1.58,4000.00
[02:31:39.259],0.00,0.00,0.00,0.00,0.02,0.00,1.01,1.30,0.84,1.58,4000.00
[02:31:39.296],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.44,0.74,1.42,4000.00
[02:31:39.321],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.44,0.74,1.42,4000.00
[02:31:39.321],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.44,0.74,1.42,4000.00
[02:31:39.321],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.36,0.71,1.45,4000.00
[02:31:39.367],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.36,0.71,1.45,4000.00
[02:31:39.367],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.36,0.71,1.45,4000.00
[02:31:39.367],0.00,0.00,0.00,0.00,0.02,0.00,0.99,1.41,0.89,1.54,4000.00
[02:31:39.368],0.00,0.00,0.00,0.00,0.02,0.00,0.99,1.41,0.89,1.54,4000.00
[02:31:39.368],0.00,0.00,0.00,0.00,0.02,0.00,0.99,1.41,0.89,1.54,4000.00
[02:31:39.403],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.56,0.85,1.39,4000.00
[02:31:39.403],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.56,0.85,1.39,4000.00
[02:31:39.403],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.56,0.85,1.39,4000.00
[02:31:39.403],0.00,0.00,0.00,0.00,0.01,0.00,1.01,1.34,0.77,1.44,4000.00
[02:31:39.437],0.00,0.00,0.00,0.00,0.01,0.00,1.01,1.34,0.77,1.44,4000.00
[02:31:39.437],0.00,0.00,0.00,0.00,0.01,0.00,1.01,1.34,0.77,1.44,4000.00
[02:31:39.438],0.00,0.00,0.00,0.00,-0.01,0.01,1.01,1.53,0.75,1.61,4000.00
[02:31:39.438],0.00,0.00,0.00,0.00,-0.01,0.01,1.01,1.53,0.75,1.61,4000.00
[02:31:39.472],0.00,0.00,0.00,0.00,-0.01,0.01,1.01,1.53,0.75,1.61,4000.00
[02:31:39.472],0.00,0.00,0.00,0.00,0.00,0.01,1.02,1.37,0.80,1.34,4000.00
[02:31:39.472],0.00,0.00,0.00,0.00,0.00,0.01,1.02,1.37,0.80,1.34,4000.00
[02:31:39.473],0.00,0.00,0.00,0.00,0.00,0.01,1.02,1.37,0.80,1.34,4000.00
[02:31:39.544],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.30,0.83,1.56,4000.00
[02:31:39.544],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.30,0.83,1.56,4000.00
[02:31:39.545],0.00,0.00,0.00,0.00,0.00,-0.02,0.99,1.30,0.83,1.56,4000.00
[02:31:39.545],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.48,0.74,1.65,4000.00
[02:31:39.580],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.48,0.74,1.65,4000.00
[02:31:39.580],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.48,0.74,1.65,4000.00
[02:31:39.580],0.00,0.00,0.00,0.00,-0.01,-0.01,1.00,1.38,0.82,1.36,4000.00
[02:31:39.581],0.00,0.00,0.00,0.00,-0.01,-0.01,1.00,1.38,0.82,1.36,4000.00
[02:31:39.614],0.00,0.00,0.00,0.00,-0.01,-0.01,1.00,1.38,0.82,1.36,4000.00
[02:31:39.614],0.00,0.00,0.00,0.00,0.00,-0.01,1.01,1.40,0.80,1.58,4000.00
[02:31:39.614],0.00,0.00,0.00,0.00,0.00,-0.01,1.01,1.40,0.80,1.58,4000.00
[02:31:39.614],0.00,0.00,0.00,0.00,0.00,-0.01,1.01,1.40,0.80,1.58,4000.00
[02:31:39.615],0.00,0.00,0.00,0.00,0.01,-0.01,1.01,1.36,0.91,1.58,4000.00
